study_id,site_id,site_name,year,state,latitude,longitude,planting_method,N_fertilization,fall_N_rate,spring_N_rate,total_N_rate,N_fertilization_category,cultivar,rye_planting_date,rye_sampling_date,rye_biomass,rye_biomass_sd,row_id,num_days_fall,num_days_spring,num_days_winter,total_days,num_cold_days_fall,num_cold_days_spring,num_cold_days_winter,total_cold_days,frequency_cold_days,Tmax_avg_fall,Tmax_avg_spring,Tmax_avg_winter,Tmax_avg,Tmin_avg_fall,Tmin_avg_spring,Tmin_avg_winter,Tmin_avg,Tavg_avg_fall,Tavg_avg_spring,Tavg_avg_winter,Tavg_avg,RHmin_avg_fall,RHmin_avg_spring,RHmin_avg_winter,RHmin_avg,RHmax_avg_fall,RHmax_avg_spring,RHmax_avg_winter,RHmax_avg,RHavg_avg_fall,RHavg_avg_spring,RHavg_avg_winter,RHavg_avg,VPD_avg_fall,VPD_avg_spring,VPD_avg_winter,VPD_avg,PAR_sum_fall,PAR_sum_spring,PAR_sum_winter,PAR_sum,GDD_plant,GDD_sum_fall,GDD_sum_spring,GDD_sum_winter,GDD_sum,FDD_sum_fall,FDD_sum_spring,FDD_sum_winter,FDD_sum,rain_plant,rain_sum_fall,rain_sum_spring,rain_sum_winter,rain_sum,snow_sum_fall,snow_sum_spring,snow_sum_winter,snow_sum,ET0_sum_fall,ET0_sum_spring,ET0_sum_winter,ET0_sum
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,33.63,67.26,100.89,Moderate,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,8347.6525,789.6841871,127,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,0,67.26,Moderate,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,3276.63,945.0725708,128,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,0,67.26,Moderate,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,4985.59,2649.426216,129,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,0,67.26,Moderate,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,9088.4975,1294.913413,130,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,33.63,100.89,Moderate,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,2962.92,599.0109831,131,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,33.63,100.89,Moderate,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,4752.6975,1219.2136,132,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,33.63,100.89,Moderate,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,7852.64,1212.97707,133,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,67.26,134.52,High,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,3265.905,875.0799732,134,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,67.26,134.52,High,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,6098.2925,1131.511195,135,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,67.26,67.26,134.52,High,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,8645.715,841.3612175,136,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,0,100.89,Moderate,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,3215.8375,520.9348317,137,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,0,100.89,Moderate,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,5638.2575,1856.482163,138,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,0,100.89,Moderate,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,8641.4,1129.552561,139,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,33.63,134.52,High,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,3207.8425,975.4489713,140,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,33.63,134.52,High,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,4200.66,1653.242795,141,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,33.63,134.52,High,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,6741.375,4086.374005,142,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,67.26,168.15,High,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,3714.3225,625.3544789,143,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,67.26,168.15,High,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,6851.5925,1440.037124,144,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,100.89,67.26,168.15,High,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,9247.11,641.2448199,145,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,0,168.13,High,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,3488.2875,763.9962938,146,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,0,168.13,High,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,5978.97,1646.668555,147,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,0,168.13,High,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,9003.675,1373.935744,148,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,33.63,201.76,High,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,4615.05,557.355417,149,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,33.63,201.76,High,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,5898.465,1053.137995,150,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,33.63,201.76,High,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,8416.6575,768.1979392,151,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,67.26,235.39,High,Aroostook,2011-09-19 00:00:00,2012-03-12 00:00:00,4165.7875,337.20429,152,73,12,91,176,1,3,29,33,0.1875,15.45684932,9.225,5.895054945,10.08806818,4.771917808,-1.45,-2.843406593,0.410227273,10.11438356,3.8875,1.525824176,5.249147727,0.477547945,0.377416667,0.421472527,0.441727273,0.902219178,0.738333333,0.764285714,0.819727273,0.689883562,0.557875,0.592879121,0.630727273,0.397344133,0.367278215,0.27902001,0.334115234,336.75264,71.4728448,329.1134976,737.3389824,465.05,738.7,48.9,203.35,990.95,0.35,2.25,64.5,67.1,245.1,271.3,22.4,200,493.7,0,0,0,0,213.1,42.9,214.3,470.3
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,67.26,235.39,High,Aroostook,2011-09-19 00:00:00,2012-04-03 00:00:00,6805.5875,2333.858456,153,73,34,91,198,1,3,29,33,0.166666667,15.45684932,15.15,5.895054945,11.00959596,4.771917808,3.120588235,-2.843406593,0.988383838,10.11438356,9.135294118,1.525824176,5.998989899,0.477547945,0.387294118,0.421472527,0.436277778,0.902219178,0.807264706,0.764285714,0.822520202,0.689883562,0.597279412,0.592879121,0.62939899,0.397344133,0.488654244,0.27902001,0.358642358,336.75264,249.6241152,329.1134976,915.4902528,465.05,738.7,312.85,203.35,1254.9,0.35,2.25,64.5,67.1,245.1,271.3,73.5,200,544.8,0,0,0,0,213.1,143.2,214.3,570.6
8,5,Russell E. Larson Agricultural Research Center,2011-2012,Pennsylvania,40.716667,-77.916667,Drilled,Yes,168.13,67.26,235.39,High,Aroostook,2011-09-19 00:00:00,2012-05-10 00:00:00,8426.24,933.8727233,154,73,71,91,235,1,3,29,33,0.140425532,15.45684932,16.28521127,5.895054945,12.00446809,4.771917808,3.973943662,-2.843406593,1.581914894,10.11438356,10.12957746,1.525824176,6.793191489,0.477547945,0.380830986,0.421472527,0.426612766,0.902219178,0.792704225,0.764285714,0.815719149,0.689883562,0.586767606,0.592879121,0.621165957,0.397344133,0.532814068,0.27902001,0.392454219,336.75264,583.531776,329.1134976,1249.397914,465.05,738.7,721.45,203.35,1663.5,0.35,2.25,64.5,67.1,245.1,271.3,151.4,200,622.7,0,0,0,0,213.1,336.4,214.3,763.8
8,4,Beltsville Agricultural Research Center,2011-2012,Maryland,39.016667,-76.916667,Drilled,No,0,0,0,Zero,Aroostook,2011-10-06 00:00:00,2012-03-01 00:00:00,1552.975,290.0806483,155,56,1,91,148,0,0,7,7,0.047297297,17.30714286,18.25,10.43131868,13.08581081,5.171428571,5.85,-0.467582418,1.708783784,11.23928571,12.05,4.981868132,7.397297297,0.446625,0.409,0.381384615,0.406256757,0.942267857,0.917,0.838846154,0.878506757,0.694446429,0.663,0.610115385,0.642381757,0.413899902,0.474224644,0.339105364,0.368318968,281.9556864,7.4193408,409.1917824,698.5668096,495.9,629.4,12.05,464.15,1105.6,0,0,10.8,10.8,113.6,156.8,1,216.1,373.9,0,0,0,0,157.8,4.3,237.9,400
8,4,Beltsville Agricultural Research Center,2011-2012,Maryland,39.016667,-76.916667,Drilled,No,0,0,0,Zero,Aroostook,2011-10-06 00:00:00,2012-03-22 00:00:00,1642.1,158.9355005,156,56,22,91,169,0,0,7,7,0.041420118,17.30714286,18.77727273,10.43131868,13.79615385,5.171428571,5.545454545,-0.467582418,2.183727811,11.23928571,12.16136364,4.981868132,7.989940828,0.446625,0.349409091,0.381384615,0.398840237,0.942267857,0.834363636,0.838846154,0.872532544,0.694446429,0.591886364,0.610115385,0.635686391,0.413899902,0.593604764,0.339105364,0.397019452,281.9556864,172.6811136,409.1917824,863.8285824,495.9,629.4,267.55,464.15,1361.1,0,0,10.8,10.8,113.6,156.8,42.9,216.1,415.8,0,0,0,0,157.8,101.5,237.9,497.2
8,4,Beltsville Agricultural Research Center,2011-2012,Maryland,39.016667,-76.916667,Drilled,No,0,0,0,Zero,Aroostook,2011-10-06 00:00:00,2012-04-20 00:00:00,10124.8175,941.2623963,157,56,51,91,198,0,0,7,7,0.035353535,17.30714286,19.07156863,10.43131868,14.60151515,5.171428571,6.032352941,-0.467582418,2.801515152,11.23928571,12.55196078,4.981868132,8.701515152,0.446625,0.349588235,0.381384615,0.391646465,0.942267857,0.788352941,0.838846154,0.855090909,0.694446429,0.568970588,0.610115385,0.623368687,0.413899902,0.640699227,0.339105364,0.437942643,281.9556864,440.9261568,409.1917824,1132.073626,495.9,629.4,640.15,464.15,1733.7,0,0,10.8,10.8,113.6,156.8,74.2,216.1,447.1,0,0,0,0,157.8,257.6,237.9,653.3
8,4,Beltsville Agricultural Research Center,2011-2012,Maryland,39.016667,-76.916667,Drilled,Yes,0,33.63,33.63,Low,Aroostook,2011-10-06 00:00:00,2012-03-01 00:00:00,1863.825,358.7564204,158,56,1,91,148,0,0,7,7,0.047297297,17.30714286,18.25,10.43131868,13.08581081,5.171428571,5.85,-0.467582418,1.708783784,11.23928571,12.05,4.981868132,7.397297297,0.446625,0.409,0.381384615,0.406256757,0.942267857,0.917,0.838846154,0.878506757,0.694446429,0.663,0.610115385,0.642381757,0.413899902,0.474224644,0.339105364,0.368318968,281.9556864,7.4193408,409.1917824,698.5668096,495.9,629.4,12.05,464.15,1105.6,0,0,10.8,10.8,113.6,156.8,1,216.1,373.9,0,0,0,0,157.8,4.3,237.9,400
8,4,Beltsville Agricultural Research Center,2011-2012,Maryland,39.016667,-76.916667,Drilled,Yes,0,33.63,33.63,Low,Aroostook,2011-10-06 00:00:00,2012-03-22 00:00:00,2977.85,639.4808598,159,56,22,91,169,0,0,7,7,0.041420118,17.30714286,18.77727273,10.43131868,13.79615385,5.171428571,5.545454545,-0.467582418,2.183727811,11.23928571,12.16136364,4.981868132,7.989940828,0.446625,0.349409091,0.381384615,0.398840237,0.942267857,0.834363636,0.838846154,0.872532544,0.694446429,0.591886364,0.610115385,0.635686391,0.413899902,0.593604764,0.339105364,0.397019452,281.9556864,172.6811136,409.1917824,863.8285824,495.9,629.4,267.55,464.15,1361.1,0,0,10.8,10.8,113.6,156.8,42.9,216.1,415.8,0,0,0,0,157.8,101.5,237.9,497.2
